"Data Medicao","PRECIPITACAO","TEMPERATURA_MAXIMA_MEDIA","TEMPERATURA_MEDIA","TEMPERATURA_MINIMA_MEDIA","PET","BAL","SPI6","SPEI3"
"5/31/2011",13.9,25.829032,20.203871,15.393548,103.114671992186,-89.2146719921855,-0.300969321691409,-0.414005817520359
"6/30/2011",3.8,25.73,19.394667,14.141379,94.9676730854505,-91.1676730854505,-0.78701405398884,-0.781393638345887
"7/31/2011",0,26.374194,19.682581,13.751613,106.005604895749,-106.005604895749,-0.399352985175365,-0.567792643995163
"8/31/2011",0,29.132258,22.19871,15.790323,131.157733902021,-131.157733902021,-0.408159729161132,-1.25266563245528
"9/30/2011",7,30.01,23.126667,17,147.727367931581,-140.727367931581,-1.33400933948859,-1.31361304129522
"10/31/2011",263.9,26.216129,20.767742,17.280645,133.083768755776,130.816231244224,0.724703788882284,0.866574225023285
"11/30/2011",333.8,25.936667,20.855333,17.213333,132.689195991843,201.110804008157,1.16723056677994,1.33058747075628
"12/31/2011",324.5,26.051613,21.032903,17.987097,135.192477903156,189.307522096844,1.44241955670472,1.84828661515065
"1/31/2012",269.9,25.383333,20.536774,17.319355,132.656795704953,137.243204295047,1.85054258979335,1.7257528672326
"2/29/2012",114.9,26.934483,21.498621,17.57931,128.375699308665,-13.4756993086647,1.5161766515953,0.72576681796457
"3/31/2012",196.9,27.609677,21.928387,17.77,137.700437526306,59.1995624736938,1.5553158829201,0.000522767711307703
"4/30/2012",121.3,27.833333,22.24,18.233333,116.928754140335,4.37124585966534,0.669398170247671,-0.813767966238262
"5/31/2012",44.4,24.977419,19.516129,15.548387,97.1271704046804,-52.7271704046804,0.389644307422681,-0.226274215696938
"6/30/2012",2.4,26.166667,20.269333,15.6,92.9609449981159,-90.5609449981159,-0.0629490974022971,0.15041845780951
"7/31/2012",0.2,26.06129,19.769032,14.141935,103.115723994369,-102.915723994369,-0.559907510850438,0.788219636362219
"8/31/2012",0,26.122581,19.803226,14.558065,115.676436200264,-115.676436200264,-0.148084774750248,-0.374328404451781
"9/30/2012",32.9,29.916667,23.410667,18.166667,142.215717707552,-109.315717707552,-0.0206372776900735,-0.174360849941738
"10/31/2012",109.8,30.23871,23.77871,18.545161,162.420144834953,-52.6201448349533,-0.114043893920405,-0.241667162639126
"11/30/2012",444.6,26.593333,21.450667,17.966667,134.314515529254,310.285484470746,1.05376751899026,1.1234093912609
"12/31/2012",141.9,28.664516,22.71871,18.093548,160.067317084647,-18.1673170846466,0.32402282949449,0.260489647218468
"1/31/2013",491.8,26.083871,21.34,17.919355,135.698190125103,356.101809874897,1.96436197506842,2.20579928488094
"2/28/2013",190.1,28.621429,22.922857,18.160714,139.592918391369,50.5070816086311,2.01708573779964,1.27771905267693
"3/31/2013",190.3,27.745161,22.350968,18.332258,135.841558661307,54.4584413386934,1.89960759359728,1.47111671184077
"4/30/2013",95.4,26.276667,20.968667,17.223333,109.982005494936,-14.5820054949358,1.5231210811168,-0.543181006114171
"5/31/2013",22.2,26.770968,20.680645,15.387097,109.009840840129,-86.8098408401288,0.693307956895196,-0.617472723132205
"6/30/2013",6.2,25.643333,20.244,15.536667,90.2255828561414,-84.0255828561414,1.20755991118605,-0.350040319580642
"7/31/2013",0.3,26.480645,19.816774,14.176667,105.393809097131,-105.093809097131,-0.387527723150988,-0.177607605029423
"8/31/2013",0,27.819355,20.982581,14.693548,126.198034999979,-126.198034999979,-0.53399157318205,-0.64941075378102
"9/30/2013",65.9,29.193333,22.610667,17.253333,140.557100929658,-74.6571009296581,-0.130971556167549,0.263650881976929
"10/31/2013",106.7,28.441935,22.230323,17.612903,151.246042372169,-44.5460423721689,-0.00240860453532424,0.072074174618133
"11/30/2013",278.8,27.293333,21.927333,17.98,140.799676567595,138.000323432405,0.171930929786773,0.321822298789795
"12/31/2013",353.6,26.722581,21.499355,18.216129,140.416471205115,213.183528794885,0.770137742209219,0.704170942419885
"1/31/2014",153,27.774194,22.255484,17.845161,152.683173472578,0.316826527421824,0.496554732682239,0.711457942774988
"2/28/2014",139.2,27.114286,21.884286,17.896429,128.220472624973,10.9795273750272,0.302693403129526,0.0283504915365193
"3/31/2014",341.9,26.541935,21.449032,17.812903,128.055032075542,213.844967924458,0.827811099759443,0.292214060664811
"4/30/2014",249.3,26.96,21.497333,17.86,112.105170793383,137.194829206617,1.35930862831205,1.20054546291632
"5/31/2014",2.8,26.532258,20.533548,15.290323,107.860755524537,-105.060755524537,1.21640956723957,1.42398461792357
"6/30/2014",9.9,25.38,19.515333,14.456667,92.1589907846125,-82.2589907846125,0.720231895334732,0.958548364686109
"7/31/2014",7.9,25.219355,19.043871,13.996774,98.7534878890133,-90.8534878890133,1.10369069387757,-0.259961195146561
"8/31/2014",0,27.880645,21.347097,14.96129,125.729017430623,-125.729017430623,1.33953891057129,0.0584195961902647
"9/30/2014",16.2,30.19,23.77,18.256667,143.94317074708,-127.74317074708,0.705783763993892,-0.5326595294816
"10/31/2014",201.4,29.903226,23.489677,18.441935,159.963064428355,41.4369355716448,0.326319254383384,0.361440450058208
"11/30/2014",192.1,27.266667,21.968,18.32,138.534869031772,53.5651309682278,-0.0545004514314292,-0.0795963159728192
"12/31/2014",366.7,26.087097,21.3,17.883871,136.234197322164,230.465802677836,0.649588933003147,0.821931569106955
"1/31/2015",93.9,29.158065,23.315484,17.958065,165.149545636004,-71.2495456360038,-0.0517366304141898,-0.433949293762531
"2/28/2015",127,26.821429,22.028571,18.125,124.441828990617,2.55817100938275,-0.310526031502229,-0.458047273383251
"3/31/2015",345.5,26.090323,21.173548,17.912903,123.397874504669,222.102125495331,0.557391399762744,-0.218384835283373
"4/30/2015",206.8,26.853333,21.677333,18.276667,109.253430151651,97.5465698483492,0.532806681496806,0.979464731865957
"5/31/2015",48.3,24.664516,19.855484,16.016129,93.2088591248865,-44.9088591248865,0.970624648815787,1.60476340657818
"6/30/2015",0,25.324138,19.34,14.493333,91.7444845607442,-91.7444845607442,0.332451098527133,1.0435991294708
"7/31/2015",0.8,27.145161,20.276774,14.812903,107.314670353583,-106.514670353583,0.981872024100337,0.871457438877517
"8/31/2015",0,28.880645,21.502581,15.119355,131.676856022351,-131.676856022351,1.28571552500015,-1.32826601331209
"9/30/2015",21.6,32.01,24.543333,18.323333,157.615961868263,-136.015961868263,0.639304636552347,-1.22602920543693
"10/31/2015",69.4,33,25.623226,19.670968,181.394649934988,-111.994649934988,-0.652236543564698,-1.44181754860782
"11/30/2015",167.8,31.01,23.898,19.276667,167.834097350599,-0.0340973505990974,-1.55642120481938,-2.03512810358048
"12/31/2015",171.6,30.077419,23.51871,18.977419,168.598004446612,3.00199555338847,-1.81635768035707,-1.94275302475796
"1/31/2016",397.6,27.112903,21.723226,18.56129,141.793019213579,255.806980786421,-0.329439789266943,-0.0274011288167638
"2/29/2016",84.8,30.172414,23.473103,18.637931,150.191155591518,-65.3911555915183,-0.862205266102738,-0.215822651920985
"3/31/2016",150.6,29.322581,23.147742,18.964516,146.353576609937,4.24642339006337,-1.25087822449501,0.0839593933042822
"4/30/2016",11,29.76,23.384,17.963333,132.247409462774,-121.247409462774,-1.27249285599659,-2.15293899928672
"5/31/2016",3.9,29.174194,21.881481,16.651613,119.72484245769,-115.82484245769,-1.03413377555077,-1.63993006480582
"6/30/2016",0,27.816667,20.199259,14.623333,104.778498585277,-104.778498585277,-0.671082663895855,-2.08637951732164
"7/31/2016",0,28.529032,20.932903,14.680645,115.555329043862,-115.555329043862,-2.59382904945023,-2.43045285564462
"8/31/2016",20.9,29.606452,22.162581,15.96129,133.702528324144,-112.802528324144,-1.74800372926738,-1.47954028015669
"9/30/2016",55.9,31.633333,24.116667,18.313333,154.790709369511,-98.8907093695111,-1.37532924530132,-0.160465334763731
"10/31/2016",83.7,30.251613,23.596129,18.951613,160.457076299426,-76.7570762994261,-0.374642237171427,-0.354759215573038
"11/30/2016",228.4,27.956667,22.129333,18.4,144.53774157177,83.8622584282301,-0.358128751259046,-0.587650615665119
"12/31/2016",156.1,28.787097,22.505161,18.258065,160.30638317335,-4.20638317335022,-0.907144687370843,-1.3231562916595
"1/31/2017",146.5,29.096774,22.965161,18.6,161.003111839245,-14.5031118392452,-1.29659829787993,-1.7317831432263
"2/28/2017",258.8,27.9,21.886429,18.371429,132.402405283511,126.397594716489,-0.751195415644108,-0.848414285542503
"3/31/2017",177.2,29.1,22.68,18.364516,147.535051346941,29.664948653059,-1.18963373545123,-0.309122802707773
"4/30/2017",26.7,28.493333,22.847333,18.67,119.869387153952,-93.1693871539519,-1.21341939807192,-0.728749315155193
"5/31/2017",64.3,27.309677,21.390968,16.693548,107.767804284241,-43.4678042842413,-0.971862090263695,-0.988202071772971
"6/30/2017",0,26.037931,19.882069,14.99,94.1467229633755,-94.1467229633755,-0.512565617940538,-0.861960622131064
"7/31/2017",0,23.383871,17.68129,12.770968,92.1041347329206,-92.1041347329206,-0.233485904039609,1.20694245481497
"8/31/2017",0,28.890323,21.786452,14.93871,132.299527486714,-132.299527486714,-0.92382800351903,-0.797090314971764
"9/30/2017",9.2,27.936667,21.999333,16.93,132.352947084496,-123.152947084496,-1.23794920834482,-0.605563398547765
"10/31/2017",33.2,30.963333,24.803226,18.912903,167.014408943292,-133.814408943292,-1.09485192124957,-1.56951373194448
"11/30/2017",319.7,26.666667,21.75,18.343333,132.672628033631,187.027371966369,-0.581108306804097,-0.394892344151068
"12/31/2017",267.6,26.548387,21.80129,18.554839,136.395438562038,131.204561437962,-0.311602617054822,-0.121556375358833
"1/31/2018",151,27.374194,22.226452,18.012903,147.829759195172,3.17024080482818,-0.651480282727908,0.487009022906024
"2/28/2018",272,26.842857,21.857857,18.346429,123.373412526951,148.626587473049,0.0343454128863307,0.49218728379174
"3/31/2018",241.5,27.446667,22.318667,18.816129,130.369009855832,111.130990144168,0.3106142192237,0.531188327266136
"4/30/2018",218.9,25.543333,20.726667,17.316667,103.992283871402,114.907716128598,1.16289586212084,1.26756155067258
"5/31/2018",10.9,25.53871,19.675484,14.532258,104.310551015753,-93.410551015753,0.842643894640254,0.651463160917064
"6/30/2018",0,25.85,19.674667,13.66,96.9342482280254,-96.9342482280254,0.711131368492877,0.750639879331271
"7/31/2018",0,25.95,19.391034,13.093333,105.454728117708,-105.454728117708,1.06245829804722,-0.926669182572274
"8/31/2018",21.1,28.190323,21.685161,16.13871,123.735396607484,-102.635396607484,0.681361933543868,-0.196322798739023
"9/30/2018",38.8,30.286667,23.463333,17.633333,147.293187699664,-108.493187699664,0.73322486542475,0.0581499868130201
"10/31/2018",244,29.074194,23.397419,19.329032,147.603880616819,96.3961193831811,0.913961518433718,1.02163596094436
"11/30/2018",371.5,25.87,21.208667,18.286667,125.297039544249,246.202960455751,1.55766631492543,1.51542140880653
"12/31/2018",178.3,27.348387,22.047742,18.190323,146.780746934948,31.5192530650518,1.04030940168574,1.11044334703628
"1/31/2019",74.3,28.622581,23.207742,18.454839,157.281390256706,-82.9813902567064,0.312901939331299,-0.596359875991679
"2/28/2019",151.8,28.207143,22.642143,18.789286,132.796593333597,19.0034066664026,0.0709623668977757,-1.69198517929614
"3/31/2019",249.8,27.122581,21.969677,18.693548,128.135121631805,121.664878368195,0.21851803209763,-0.986305749708791
"4/30/2019",311.9,27.243333,21.932667,18.296667,112.151863799251,199.748136200749,0.559065535817307,1.08250215253831
"5/31/2019",76.9,27.090323,21.437419,16.741935,106.171643009276,-29.2716430092761,0.238854029754863,1.71107555146943
"6/30/2019",6.3,25.293333,19.470667,14.526667,91.4754975008141,-85.1754975008141,0.592224851881732,1.81473638501959
"7/31/2019",0,25.858065,19.136774,12.893548,105.482253791748,-105.482253791748,1.34291164498978,1.42038608805701
"8/31/2019",0,28.087097,21.424828,15.422581,125.542485501,-125.542485501,1.5070224134878,-0.689540992490534
"9/30/2019",8.7,31.356667,24.554483,18.516667,151.845821674512,-143.145821674512,1.50824146451417,-1.22515279961703
"10/31/2019",20,31.335484,24.579355,19.203226,168.879316074321,-148.879316074321,-1.02007468480441,-1.96613625183744
"11/30/2019",237.1,29.34,23.164667,18.796667,155.113065824445,81.986934175555,-1.42461034108705,-1.67657087868971
"12/31/2019",250.2,28.332258,22.796129,18.987097,151.526456331537,98.6735436684634,-1.12544088955956,-1.14696091469137
"1/31/2020",280.3,27.648387,22.555484,19.106452,143.597017065872,136.702982934128,-0.543852735454829,0.455683178028193
"2/29/2020",168.7,27.275862,22.070345,18.751724,124.856686724723,43.8433132752769,-0.517552086743311,0.462451411858492
"3/31/2020",264.1,26.996774,21.908,18.625806,127.389455177195,136.710544822805,-0.0833609940684807,0.837803094700157
"4/30/2020",159.1,26.676667,21.443333,18,109.271442818139,49.8285571818607,0.661063274953106,0.41228606655077
"5/31/2020",26.8,25.548387,19.407097,14.483871,104.5318303632,-77.7318303632001,0.780159384915042,0.479698028596432
"6/30/2020",0.3,25.58,19.320667,13.84,95.0142489923893,-94.7142489923893,0.736380927016164,0.31495584814638
"7/31/2020",0,25.73871,19.28,13.422581,103.377194530822,-103.377194530822,0.354161449659652,-0.173742275508212
"8/31/2020",0,27.148387,20.805714,14.416129,122.782694247924,-122.782694247924,0.424481911930905,-0.90431761191537
"9/30/2020",0,29.840909,23.364545,17.326087,145.164098369489,-145.164098369489,-0.169402504327995,-1.15770003386801
"10/31/2020",147.2,29.73871,23.794667,19.293548,153.957481256047,-6.75748125604667,-0.269623396896003,-0.211958115164579
"11/30/2020",196.8,27.166667,21.876667,18.093333,138.950762895635,57.8492371043654,-0.735469036111998,-0.608085262941966
"12/31/2020",136.6,28.4,22.802581,18.587097,154.650066513685,-18.0500665136847,-1.40359019205095,-1.13911395334614
"1/31/2021",243.2,28.196774,22.428387,18.129032,155.08326163495,88.1167383650505,-1.05681653170831,-1.19382853269522
"2/28/2021",486.8,26.253571,21.108571,18.367857,118.021333226342,368.778666773658,0.95535524850971,1.61473617966438
"3/31/2021",150,27.451613,21.830968,17.690323,136.748202084001,13.2517979159993,0.755300164729865,1.50411471534827
"4/30/2021",107.4,26.506667,20.973333,17.103333,112.243661182675,-4.84366118267508,0.480068743760816,1.28074263610184
"5/31/2021",3.7,26.329032,20.13871,14.812903,108.208476864986,-104.508476864986,0.673331898909823,-0.924018012335849
"6/30/2021",27.7,25.82,19.440667,13.903333,96.1135376132355,-68.4135376132355,1.31425053707954,-0.265217150637898
"7/31/2021",0,25.723333,18.35,11.903226,107.259350935232,-107.259350935232,1.23360239108227,-0.334389772681518
"8/31/2021",2.8,27.567742,20.863226,14.593548,124.90230630787,-122.10230630787,-0.72107792132968,0.100750768351809
"9/30/2021",11.8,32.053333,24.795333,18.726667,156.337673915507,-144.537673915507,-0.525672262644558,-1.21871667980077
"10/31/2021",136.8,29.590323,23.337419,19.383871,152.083656523938,-15.2836565239382,-0.182650186350956,-0.286209926135763
"11/30/2021",320.6,26.213333,21.457333,18.55,126.914294174838,193.685705825162,0.467493640547855,0.430297012151
"12/31/2021",340.1,26.541935,21.530968,18.619355,135.886315012571,204.213684987429,0.808728415923854,1.15845439874923
"1/31/2022",118.9,26.680645,21.781333,18.316129,139.064484989952,-20.1644849899522,0.331442934981376,0.893898062522707
"2/28/2022",204,26.907143,21.493333,18.167857,124.947211158452,79.0527888415481,0.508713318220393,0.335085182118493
"3/31/2022",101.8,28.080645,22.5,18.122581,139.935126990878,-38.1351269908784,-0.0721973773343287,-1.29642130870332
"4/30/2022",20.9,28.35,22.543333,17.856667,122.457758617982,-101.557758617982,-0.593125127698571,-1.50104066603211
"5/31/2022",13.3,26.429032,19.767742,14.235484,110.652910722942,-97.352910722942,-1.16214665799772,-1.65912642364092
"6/30/2022",0.2,26.726667,19.798,13.5,101.935347628053,-101.735347628053,-1.99764253810975,-1.64183905928399
"7/31/2022",0,25.993548,19.11871,13.170968,105.485816790493,-105.485816790493,-1.68562753784329,-1.26070630982142
"8/31/2022",0,28.167742,21.169677,14.887097,127.820890148475,-127.820890148475,-2.39214175127617,-1.56995419027316
"9/30/2022",34.5,29.789655,23.08069,17.37,144.598280025462,-110.098280025462,-1.79594712353173,-0.512010345501542
"10/31/2022",19.6,30.022581,23.715484,19.403226,155.957804074061,-136.357804074061,-1.76313216748995,-1.37093338346461
"11/30/2022",380.7,26.768966,20.948276,17.166667,140.602519794707,240.097480205293,0.00233713598339098,0.131573557517828
"12/31/2022",282.5,25.696774,21.095484,18.109677,130.747309832953,151.752690167047,0.250099818678567,0.369081741241247
